id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,url_user
ChZDSUhNMG9nS0VJQ0FnTUNJOU9yMU1BEAE,I visited recently and absolutely loved it! It is marvelous and so architecturally advanced for when it was made. It is the oldest fully intact building in Rome! It is a must visit and so amazing!,3 hours ago,2025-03-31 01:21:08.823271,5.0,Sawyer Hicks,17,https://www.google.com/maps/contrib/102652401317161668563/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJOUxMNE53EAE,,3 hours ago,2025-03-31 01:21:08.828163,5.0,Vibhaakar Sharma,0,https://www.google.com/maps/contrib/100180612748678557676/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJOU55dVZnEAE,,3 hours ago,2025-03-31 01:21:13.490981,5.0,John Cummins,122,https://www.google.com/maps/contrib/117736833026703053477/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJOU1TMHd3RRAB,Big crowds later in the day go early,3 hours ago,2025-03-31 01:21:13.490981,4.0,Gordon Wilson,41,https://www.google.com/maps/contrib/103109535628049079565/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJOUxEX25BRRAB,,3 hours ago,2025-03-31 01:21:13.490981,4.0,이봉김,12,https://www.google.com/maps/contrib/103908129635563572310/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJdE91M2J3EAE,,4 hours ago,2025-03-31 01:21:13.490981,5.0,Sebastiano Milone,0,https://www.google.com/maps/contrib/103802229914571933325/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJdE12VUN3EAE,,4 hours ago,2025-03-31 01:21:13.490981,5.0,Jelena Tapuskovic,2,https://www.google.com/maps/contrib/117464532543738792644/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJdFBPNHhRRRAB,,4 hours ago,2025-03-31 01:21:13.504811,4.0,serdar akbulut,60,https://www.google.com/maps/contrib/116076735560585676320/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJdElPOXBBRRAB,Impressive!,4 hours ago,2025-03-31 01:21:13.507824,5.0,Constantin Daniel,10,https://www.google.com/maps/contrib/114935034838002912970/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJdFBIOUFREAE,,4 hours ago,2025-03-31 01:21:13.510632,5.0,Peter Lukac,0,https://www.google.com/maps/contrib/109531964923162024885/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJdExyd0dnEAE,,4 hours ago,2025-03-31 01:21:13.514640,5.0,Arianna Hicks,15,https://www.google.com/maps/contrib/104609564662794607528/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJdFBMbEh3EAE,,4 hours ago,2025-03-31 01:21:13.516631,5.0,Karolina Kreft,0,https://www.google.com/maps/contrib/112415038820245085067/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJdE9TNXdBRRAB,,5 hours ago,2025-03-31 01:21:18.195807,5.0,Czesław Pranczk,162,https://www.google.com/maps/contrib/103376624126147837941/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJdExDNDBRRRAB,,5 hours ago,2025-03-31 01:21:18.195807,5.0,Marcin Ćwik,148,https://www.google.com/maps/contrib/116229602592839843742/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJeHAtM0d3EAE,,5 hours ago,2025-03-31 01:21:18.195807,5.0,Brigita Quattropanettiova,40,https://www.google.com/maps/contrib/104387135495000764541/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJMU51QW9RRRAB,,5 hours ago,2025-03-31 01:21:18.195807,5.0,A Deák,8,https://www.google.com/maps/contrib/113316154179708349306/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJMU5PSWFREAE,,5 hours ago,2025-03-31 01:21:18.211537,4.0,hurra derlenzistda,0,https://www.google.com/maps/contrib/113472742150059795481/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJMU0zUERREAE,,5 hours ago,2025-03-31 01:21:18.211537,5.0,Eleonora Messina,6,https://www.google.com/maps/contrib/117498402174147079516/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJMUw3QzhBRRAB,,6 hours ago,2025-03-31 01:21:18.218020,5.0,Елизабет Младенова,0,https://www.google.com/maps/contrib/103462378404180262790/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJMU1hZFV3EAE,,6 hours ago,2025-03-31 01:21:18.218020,4.0,Thorsten Coordes,74,https://www.google.com/maps/contrib/115389240234880469086/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJMU5qYXRRRRAB,,6 hours ago,2025-03-31 01:21:18.218020,5.0,Nilsu İ.,70,https://www.google.com/maps/contrib/111491303675986655228/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJbEt1d21RRRAB,,7 hours ago,2025-03-31 01:21:18.223892,5.0,Ronaldo Loredo,0,https://www.google.com/maps/contrib/116116607403243290984/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJbEpPWVJnEAE,,7 hours ago,2025-03-31 01:21:23.069636,5.0,Popescu Mioara,2,https://www.google.com/maps/contrib/105040865629762416417/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURUbGVlWkd3EAE,,7 hours ago,2025-03-31 01:21:23.071635,5.0,키며누,19,https://www.google.com/maps/contrib/117152128955581778833/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJLU03ZnRBRRAB,"I came here because it was free on Sundays, but it has been gone since 25 years ago and they say it is definitely a euro fee. I just took pictures outside and left.",7 hours ago,2025-03-31 01:21:23.072626,5.0,Soyoung Nam,16,https://www.google.com/maps/contrib/101205331784320249477/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJbFBYYmVREAE,,7 hours ago,2025-03-31 01:21:23.074635,3.0,José Francisco Campos Moreira,0,https://www.google.com/maps/contrib/107219446969035388137/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJbE5tV0ZREAE,,7 hours ago,2025-03-31 01:21:23.075627,5.0,Daniel Navrátil,73,https://www.google.com/maps/contrib/115458006614750155037/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJbEo3YVZBEAE,Ex,7 hours ago,2025-03-31 01:21:23.077639,5.0,MD ARIF,3,https://www.google.com/maps/contrib/115388610890840744862/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJbE5id2xRRRAB,,7 hours ago,2025-03-31 01:21:23.079251,5.0,Vasw K,12,https://www.google.com/maps/contrib/114800118129239479818/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJbEpyOWFBEAE,Impressive!,8 hours ago,2025-03-31 01:21:23.079251,5.0,LMA,416,https://www.google.com/maps/contrib/106353694558377045401/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJbEpLSmpBRRAB,,8 hours ago,2025-03-31 01:21:23.079251,5.0,Charlène Auvert,0,https://www.google.com/maps/contrib/113785223060164746355/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJNUpQaTFRRRAB,,8 hours ago,2025-03-31 01:21:23.079251,5.0,David Alberg Peters,32,https://www.google.com/maps/contrib/111267004155817492238/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJNUxuVF9RRRAB,,9 hours ago,2025-03-31 01:21:28.161888,5.0,Aline Morete,3,https://www.google.com/maps/contrib/105329407190928292128/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJNUpyZlpREAE,"Impressive and majestic, a place you must visit when you go to Rome.",9 hours ago,2025-03-31 01:21:28.165094,5.0,juan gabriel lopez,17,https://www.google.com/maps/contrib/113293738807584679687/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJNUtyWWFREAE,"It's worth the visit, but there are too many people.",9 hours ago,2025-03-31 01:21:28.166098,5.0,Juan Luis Espinosa,79,https://www.google.com/maps/contrib/102915567154280104509/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJNU1yTGNBEAE,,9 hours ago,2025-03-31 01:21:28.167100,5.0,Steven Richardson,0,https://www.google.com/maps/contrib/108605127584783650131/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJNU9Mcmd3RRAB,,9 hours ago,2025-03-31 01:21:28.169095,5.0,Federica Raimondi,25,https://www.google.com/maps/contrib/116881574979043555549/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJcE1YLVFBEAE,,10 hours ago,2025-03-31 01:21:28.171096,5.0,Laurentiu Vasilcin,5,https://www.google.com/maps/contrib/103428112451906496562/reviews?hl=en
ChRDSUhNMG9nS0VJQ0FnTUNJcE1KeRAB,,10 hours ago,2025-03-31 01:21:28.173095,3.0,Maram Abo naser,17,https://www.google.com/maps/contrib/108847380386098740700/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJcElLWUlnEAE,,10 hours ago,2025-03-31 01:21:28.175103,5.0,costantino de carlo,3,https://www.google.com/maps/contrib/106267767347241989030/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJcE5UbTlBRRAB,Very friendly service,10 hours ago,2025-03-31 01:21:28.177098,5.0,Ralf Flachsenberg,20,https://www.google.com/maps/contrib/110917920659134546904/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJeEwtdEZREAE,,11 hours ago,2025-03-31 01:21:28.181803,5.0,Salvatore Andrea Fattizzo,9,https://www.google.com/maps/contrib/100951483472660917746/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJeE1yanJnRRAB,,12 hours ago,2025-03-31 01:21:33.568452,5.0,Fran Fuentes,9,https://www.google.com/maps/contrib/113580038603628155935/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUN3XzZ6Z2JnEAE,,12 hours ago,2025-03-31 01:21:33.570122,5.0,Cristina López,278,https://www.google.com/maps/contrib/109310350609473705736/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJeExUbktREAE,,12 hours ago,2025-03-31 01:21:33.571120,5.0,Rosanna Caputo,30,https://www.google.com/maps/contrib/113508296575730793622/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJaE12cEx3EAE,Very crowded,13 hours ago,2025-03-31 01:21:33.572127,4.0,Michaela Kammermeier,327,https://www.google.com/maps/contrib/108270325470835873548/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJaFBQQUN3EAE,"We didn't go in because there were just too many people, which scared us a bit, but a very impressive building.",13 hours ago,2025-03-31 01:21:33.574120,5.0,Sascha Maiworm,190,https://www.google.com/maps/contrib/103635126750416836584/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJaElXSlVBEAE,"Very cool structure and interesting history.  While the line was long, about 30 minutes . they did a good job of managing the crowd. It did not seem overly crowded inside. as with everything in Rome, a little patient may be required to see everything..",13 hours ago,2025-03-31 01:21:33.575117,5.0,Chip Schlemmer,88,https://www.google.com/maps/contrib/110039560994270647544/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJaE9tNnNBRRAB,,13 hours ago,2025-03-31 01:21:33.577117,5.0,Dave Owen,0,https://www.google.com/maps/contrib/110541122878473829142/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJaExIajZnRRAB,,13 hours ago,2025-03-31 01:21:33.579120,5.0,Marco,173,https://www.google.com/maps/contrib/103580693253114475574/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJaExhSjhBRRAB,My number 1 place to visit in Rome is definitely the Pantheon. It’s a magical place!,13 hours ago,2025-03-31 01:21:33.583107,5.0,Olga Marisa Henriques Andrade,14,https://www.google.com/maps/contrib/113333603276296939328/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJaE1yWU9nEAE,Mandatory visit.,14 hours ago,2025-03-31 01:21:33.586106,5.0,gomezladron,12,https://www.google.com/maps/contrib/105433554417849294662/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJaFB5ckt3EAE,,14 hours ago,2025-03-31 01:21:39.123080,4.0,djiboup,32,https://www.google.com/maps/contrib/108653595908262622810/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJaEpUWEpBEAE,An amazing piece of work.,14 hours ago,2025-03-31 01:21:39.123080,5.0,S O,146,https://www.google.com/maps/contrib/109105649903660118052/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJaFBpcVhREAE,,14 hours ago,2025-03-31 01:21:39.123080,5.0,Hüseyin Öngün,104,https://www.google.com/maps/contrib/110545648062887992474/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJLUxYU1FREAE,A dive into history,15 hours ago,2025-03-31 01:21:39.123080,5.0,Assunta Lattuca,69,https://www.google.com/maps/contrib/116585928249050766919/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJLU9ESjZ3RRAB,,16 hours ago,2025-03-31 01:21:39.123080,5.0,Михаил Тодоров,55,https://www.google.com/maps/contrib/112781329656484053545/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJMk83RzNBRRAB,,19 hours ago,2025-03-31 01:21:39.138975,5.0,Jerry and matt,34,https://www.google.com/maps/contrib/100297463510463734204/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJbUxtVkt3EAE,Not many places like this!,21 hours ago,2025-03-31 01:21:39.138975,5.0,Valguard Security,11,https://www.google.com/maps/contrib/111127858402611316287/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJbUt6Z2RREAE,,22 hours ago,2025-03-31 01:21:39.138975,5.0,Simeon Mirceski,6,https://www.google.com/maps/contrib/108763185777411842937/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJbU5pY0hnEAE,,22 hours ago,2025-03-31 01:21:39.138975,5.0,Domenico Senese,3,https://www.google.com/maps/contrib/108325169166478308348/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJNlBlSk1BEAE,,22 hours ago,2025-03-31 01:21:39.138975,5.0,Otniel Yajaira,8,https://www.google.com/maps/contrib/104737110049763925144/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJNktldk1REAE,"⭐⭐⭐⭐⭐ A Timeless Architectural Wonder!  The Pantheon is one of the most well-preserved and awe-inspiring monuments in Rome. The massive dome and the open oculus create a stunning play of light inside. The history and engineering behind it are incredible, and it’s a must-visit for anyone interested in ancient Roman architecture. Highly recommended!",22 hours ago,2025-03-31 01:21:44.603986,5.0,Panayiotis Savva,10,https://www.google.com/maps/contrib/117523661404218874775/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJNkl1WlhnEAE,majestic,22 hours ago,2025-03-31 01:21:44.605987,5.0,劉俞旻,20,https://www.google.com/maps/contrib/103021646369975967470/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJNkpYVnFnRRAB,"We were there during the rain, which was coming in through the ceiling. Magic.",23 hours ago,2025-03-31 01:21:44.606985,5.0,Szymon Ordon,89,https://www.google.com/maps/contrib/104125587117253318690/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJNkpLRDdBRRAB,,23 hours ago,2025-03-31 01:21:44.608988,5.0,Kevin Huy,160,https://www.google.com/maps/contrib/100824620840189037104/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJNk56dUF3EAE,,23 hours ago,2025-03-31 01:21:44.609989,5.0,Aimilios Devetzopoulos,23,https://www.google.com/maps/contrib/111047613192676093931/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJNktqQTBBRRAB,A simply amazing structure that is 1900 years old that you can still walk into and enjoy.,a day ago,2025-03-31 01:21:44.611987,5.0,Andrew Godfrey,162,https://www.google.com/maps/contrib/102042539781252223501/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJcU5iWlZBEAE,,a day ago,2025-03-31 01:21:44.613987,5.0,Orlando Mollica,20,https://www.google.com/maps/contrib/104869539139001577983/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJcU5hU2RBEAE,"An absolutely magnificent monument, a testament to Rome's eternal splendor! The Pantheon is a marvel of engineering and architecture, whose majestic dome has defied time for nearly two thousand years. Entering this immense dome open to the sky is a breathtaking experience, where one feels all the power and harmony of Antiquity. Every stone breathes history, from the monumental columns to the illustrious tombs, including that of Raphael. Day and night, this place exudes a unique aura, both mystical and solemn. A must-see, which leaves an unforgettable imprint on the heart of every traveler!",a day ago,2025-03-31 01:21:44.614990,5.0,Gigi PhotografyFr,67,https://www.google.com/maps/contrib/108495516787153711041/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJcUlhR0d3EAE,"March 2025 wonderful, a classic Roman gem, incredibly preserved for centuries.",a day ago,2025-03-31 01:21:44.617988,5.0,Martha Machado,63,https://www.google.com/maps/contrib/112632959920904526969/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJcUt5YUdnEAE,,a day ago,2025-03-31 01:21:44.620989,5.0,G.,72,https://www.google.com/maps/contrib/105999774272415069430/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJeUlYUW13RRAB,,a day ago,2025-03-31 01:21:51.127579,5.0,Yuval ben ami,66,https://www.google.com/maps/contrib/106440430932005812634/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJeUtueV9RRRAB,"Ten years after the last visit, changes have affected the organization of the entrance: payment is in cash only. Also, the very middle of the temple has unfortunately been fenced off and it is not possible to feel the flight through the dome. However, everything else is available for inspection.",a day ago,2025-03-31 01:21:51.127579,4.0,Дарья Зи,248,https://www.google.com/maps/contrib/100441383198400689655/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJeUxiVUJBEAE,,a day ago,2025-03-31 01:21:51.127579,4.0,최정재,3,https://www.google.com/maps/contrib/111752952827911527115/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJeU5qeF93RRAB,,a day ago,2025-03-31 01:21:51.138843,5.0,JOSE TOLEDO,0,https://www.google.com/maps/contrib/108621360167165773330/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJaUlQeXpnRRAB,,a day ago,2025-03-31 01:21:51.138843,5.0,Angeles Martínez,91,https://www.google.com/maps/contrib/114492307267335951670/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJaU8yTk53EAE,"I found it interesting, but there isn't much to see there, it's 10 minutes at most. I found it more impressive on the outside than on the inside.",a day ago,2025-03-31 01:21:51.143317,3.0,Ana Laura,23,https://www.google.com/maps/contrib/113911774179092099682/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJaUlYYld3EAE,,a day ago,2025-03-31 01:21:51.145339,5.0,Ádám Nagy,39,https://www.google.com/maps/contrib/116202961908805097377/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJaUk3NjNRRRAB,,a day ago,2025-03-31 01:21:51.147696,4.0,Jonathan Ware,0,https://www.google.com/maps/contrib/111819838063034969518/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnTUNJaU1yekdREAE,,a day ago,2025-03-31 01:21:51.154718,5.0,Nadine Bouchard,1,https://www.google.com/maps/contrib/116987599983972767233/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnTUNJaUlUdmtnRRAB,,a day ago,2025-03-31 01:21:51.159685,5.0,Tomasz Krzyżak,0,https://www.google.com/maps/contrib/106370168112818955147/reviews?hl=en
